Unnamed: 0,title,ingredients,directions,link,source,NER
842247,German Cabbage,"[""4 c. cabbage, chopped"", ""1 tsp. salt"", ""1/4 c. sugar"", ""1/2 c. vinegar"", ""pepper"", ""1 medium onion, chopped"", ""4 to 6 strips bacon, fried crisp""]","[""Remove bacon and in some of the fryings, add the vinegar, sugar, salt and pepper."", ""Add the cabbage and onion; cook until tender."", ""Then add the crisp and crumbled bacon."", ""Simmer a while longer."", ""You may need to add water from time to time."", ""Serve in a dish with more crumbled bacon, if desired.""]",www.cookbooks.com/Recipe-Details.aspx?id=395275,Gathered,"[""cabbage"", ""salt"", ""sugar"", ""vinegar"", ""pepper"", ""onion"", ""bacon""]"
842352,Ham With Honey-Butter Sandwich,"[""2 slices honey wheat bread"", ""1 thick slice ham (from deli)"", ""2 Tbsp. butter"", ""1 Tbsp. honey"", ""2 tsp. prepared mustard"", ""1 Tbsp. soy sauce""]","[""Mix together butter, honey, mustard and soy sauce."", ""Spread on bread, top with ham and other slice of bread.""]",www.cookbooks.com/Recipe-Details.aspx?id=976394,Gathered,"[""honey"", ""ham"", ""butter"", ""honey"", ""mustard"", ""soy sauce""]"
842359,Broccoli Salad,"[""1 bunch broccoli"", ""1 bunch cauliflower"", ""5 to 10 pieces crisp bacon, crumbled"", ""1/2 c. chopped onion"", ""2/3 c. raisins (optional)"", ""1/2 c. peanuts (optional)""]","[""Wash and chop broccoli and cauliflower."", ""Fry bacon until crisp."", ""Crumble over broccoli and cauliflower."", ""Chop onion."", ""Add onion, raisins and peanuts to broccoli and cauliflower."", ""This can be kept in refrigerator overnight.""]",www.cookbooks.com/Recipe-Details.aspx?id=832582,Gathered,"[""broccoli"", ""cauliflower"", ""bacon"", ""onion"", ""raisins"", ""peanuts""]"
842371,Pepperoni Rolls,"[""Sandy's bread dough mixture"", ""1 stick pepperoni""]","[""Mix bread as directed to the point it is ready to make into rolls."", ""Remove casing from pepperoni and cut into 4 equal-sized pieces, then quarter each piece into strips."", ""Wrap bread dough around each piece and place on greased cookie sheet, grease tops, cover and let rise in warm place until double in size."", ""Bake at 400\u00b0 for 10 to 15 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=280838,Gathered,"[""pepperoni""]"
842401,Buttered Turnips,"[""3 bunches young turnips"", ""salt"", ""1/2 tsp. sugar"", ""1/3 c. melted butter"", ""1 Tbsp. minced parsley""]","[""Here's something that goes fine with game dishes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1083461,Gathered,"[""salt"", ""sugar"", ""butter"", ""parsley""]"
842499,Banana Pudding,"[""2 small pkg. instant French vanilla pudding mix (mix as directed)"", ""1 tsp. vanilla"", ""1 carton sour cream"", ""1 small carton Cool Whip""]","[""Mix pudding"", ""and"", ""add"", ""vanilla."", ""Stir"", ""in sour cream and Cool Whip."", ""Layer"", ""vanilla"", ""wafers, bananas and cream mixture. May be topped"", ""with"", ""vanilla wafer crumbs."", ""You may also use a large Cool Whip and use half in the cream mixture and the other half to top with.""]",www.cookbooks.com/Recipe-Details.aspx?id=916537,Gathered,"[""vanilla"", ""sour cream""]"
842540,Eclair Dessert,"[""1 (1 lb.) box graham crackers"", ""2 (3 oz.) pkg. instant French vanilla pudding"", ""3 1/2 c. milk"", ""1 (8 oz.) container nondairy whipped topping""]","[""Butter bottom of 9 x 13-inch pan."", ""Line with graham crackers. Mix pudding with milk."", ""Beat at medium speed of mixer 2 minutes. Blend in whipped topping."", ""Pour half mixture over graham crackers. Place second layer of crackers over pudding."", ""Pour remaining pudding mixture over and cover with more crackers."", ""Refrigerate 2 hours then frost.""]",www.cookbooks.com/Recipe-Details.aspx?id=764034,Gathered,"[""graham crackers"", ""milk""]"
842604,Oreo Cookie Cake,"[""28 Double Stuff Oreo cookies (1 lb. pkg.)"", ""1 c. peanut butter"", ""8 oz. cream cheese, softened"", ""3/4 c. milk"", ""2 c. 10x sugar"", ""2 1/2 c. Cool Whip"", ""1/2 to 1 c. chopped peanuts""]","[""Crumble cookies and press into a 9 x 13-inch pan."", ""Beat peanut butter, cream cheese, milk and 10x sugar until creamy and pour over crumbled cookies."", ""Spread on Cool Whip."", ""Sprinkle chopped peanuts on top."", ""Freeze overnight."", ""Keep in freezer.""]",www.cookbooks.com/Recipe-Details.aspx?id=167316,Gathered,"[""cookies"", ""peanut butter"", ""cream cheese"", ""milk"", ""sugar"", ""peanuts""]"
842639,Deviled Ham Sandwiches,"[""2 cans deviled ham"", ""6 oz. cream cheese"", ""relish to taste"", ""mayonnaise (optional)""]","[""Mix all ingredients together; spread on bread for sandwiches.""]",www.cookbooks.com/Recipe-Details.aspx?id=956778,Gathered,"[""ham"", ""cream cheese"", ""mayonnaise""]"
842658,Tuna Salad,"[""1 can tuna (in spring water)"", ""1/4 c. onion, chopped"", ""3 tsp. cubed pickles"", ""pinch of black pepper (optional)"", ""mayonnaise and mustard to taste""]","[""Drain tuna; mix all ingredients well."", ""Cover and refrigerate.""]",www.cookbooks.com/Recipe-Details.aspx?id=181882,Gathered,"[""tuna"", ""onion"", ""pickles"", ""black pepper"", ""mayonnaise""]"
842685,Barbecue Sauce,"[""1 c. ketchup"", ""1/4 c. vinegar"", ""onion powder (just sprinkle some in)"", ""1 Tbsp. Worcestershire sauce"", ""1 bay leaf"", ""1/4 tsp. black pepper""]","[""Mix all together."", ""Spread over meat of choice to bake (or however you want to prepare it)."", ""Remove bay leaf before eating.""]",www.cookbooks.com/Recipe-Details.aspx?id=195638,Gathered,"[""ketchup"", ""vinegar"", ""onion"", ""Worcestershire sauce"", ""bay leaf"", ""black pepper""]"
842724,Cheese Ball(Club Member: Terah Smith)  ,"[""18 oz. cream cheese"", ""small can pineapple, drained"", ""1/2 c. chopped bell pepper"", ""1/2 c. chopped onion"", ""1 c. pecans""]","[""Mix all ingredients and add 1/2 cup pecans. Shape into a ball and roll in chopped pecans.""]",www.cookbooks.com/Recipe-Details.aspx?id=1036828,Gathered,"[""cream cheese"", ""pineapple"", ""bell pepper"", ""onion"", ""pecans""]"
842751,Cream Cheese Ball,"[""2 (8 oz.) pkg. cream cheese (room temperature)"", ""1 small can crushed pineapple, well drained"", ""1/4 c. chopped bell pepper"", ""2 Tbsp. finely chopped onion"", ""1 Tbsp. seasoned salt"", ""1 c. chopped pecans""]","[""Mix ingredients and shape in ball."", ""Refrigerate overnight. Roll in chopped pecans.""]",www.cookbooks.com/Recipe-Details.aspx?id=462851,Gathered,"[""cream cheese"", ""pineapple"", ""bell pepper"", ""onion"", ""salt"", ""pecans""]"
842838,Peaches In Wine,"[""4 to 6 large, juicy ripe peaches, washed, peeled and cut into wedges"", ""2 tsp. sugar"", ""dry red wine""]","[""Divide peaches evenly among 4 dessert dishes."", ""Sprinkle each with 1/2 teaspoon sugar."", ""Add splash of red wine."", ""Serve at room temperature."", ""Yields 4 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=227217,Gathered,"[""peaches"", ""sugar"", ""red wine""]"
842839,Old-Fashioned Peach Cobbler,"[""1/4 c. butter"", ""1/2 c. sugar""]","[""Cream butter and sugar together."", ""Spread in bottom of 2-quart glass dish.""]",www.cookbooks.com/Recipe-Details.aspx?id=670408,Gathered,"[""butter"", ""sugar""]"
842845,Hot Reuben Spread,"[""1 bottle Thousand Island dressing"", ""1 (4 oz.) pkg. thinly sliced corned beef, chopped fine"", ""1 c. sauerkraut, drained and snipped into small pieces"", ""1 c. shredded Swiss cheese""]","[""Preheat oven to 400\u00b0."", ""Mix together all ingredients."", ""Place in small casserole dish and bake for 15 to 20 minutes or until top is lightly browned."", ""Serve with cocktail rye bread or rye crackers.""]",www.cookbooks.com/Recipe-Details.aspx?id=433804,Gathered,"[""beef"", ""sauerkraut"", ""Swiss cheese""]"
843072,Festive Cheese Ball,"[""1 c. cottage cheese"", ""2 (8 oz.) pkg. cream cheese"", ""1/2 c. shredded sharp cheese (Cheddar)"", ""2 oz. crumbled Roquefort cheese"", ""1 medium onion, finely grated"", ""2 Tbsp. Worcestershire sauce"", ""1/2 c. pecans, chopped"", ""1/2 c. parsley, chopped""]","[""Combine first six ingredients."", ""Mix well."", ""Shape into two balls and roll each in pecans and parsley."", ""Chill and serve with crackers.""]",www.cookbooks.com/Recipe-Details.aspx?id=252114,Gathered,"[""cottage cheese"", ""cream cheese"", ""cheese"", ""cheese"", ""onion"", ""Worcestershire sauce"", ""pecans"", ""parsley""]"
843111,Cheese Ball,"[""2 (8 oz.) pkg. cream cheese, softened"", ""2 pkg. dried beef, chopped"", ""1 Tbsp. Worcestershire sauce"", ""2 Tbsp. dried chives"", ""1 pkg. chopped pecans""]","[""Mix all ingredients, except nuts, together and form into ball. Roll in pecans."", ""Refrigerate until ready to serve.""]",www.cookbooks.com/Recipe-Details.aspx?id=191020,Gathered,"[""cream cheese"", ""beef"", ""Worcestershire sauce"", ""chives"", ""pecans""]"
843174,Frozen Pineapple Salad,"[""1 small can crushed pineapple"", ""1 1/2 c. sugar"", ""1 small box lime Jell-O"", ""1 small container sour cream"", ""1 small container Cool Whip""]","[""Put pineapple and sugar on stove and bring to boil."", ""Add Jell-O"", ""and"", ""let"", ""cool."", ""Add sour cream and Cool Whip."", ""Freeze. Take"", ""out of freezer about 20 minutes before serving."", ""Cut into squares."", ""Use 9 x 9-inch pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=269283,Gathered,"[""pineapple"", ""sugar"", ""lime"", ""sour cream""]"
843249,Shrimp Marinara,"[""1 1/2 lb. shrimp, cooked"", ""1 (8 oz.) pkg. Mozzarella cheese, sliced"", ""1 (10 oz.) can marinara sauce"", ""salt, pepper, garlic powder and oregano to taste""]","[""Line bottom of 9 x 13-inch dish with small amount of marinara sauce."", ""Add layer of shrimp, then cheese, seasonings and remainder of marinara sauce.*"", ""Bake at 325\u00b0 for 35 to 45 minutes."", ""Serve over spaghetti.""]",www.cookbooks.com/Recipe-Details.aspx?id=858376,Gathered,"[""shrimp"", ""Mozzarella cheese"", ""marinara sauce"", ""salt""]"
843328,Mom'S Potatoes And Smoked Sausage,"[""5 lb. bag potatoes"", ""1 pkg. smoked sausage""]","[""Peel as many potatoes as needed for 1 meal, then cut into cubes."", ""Let them cook until half done."", ""Cut up smoked sausage into slices."", ""Add to potatoes and let cook until done.""]",www.cookbooks.com/Recipe-Details.aspx?id=1004134,Gathered,"[""potatoes"", ""sausage""]"
843426,Spam Chicken Fry Sandwiches,"[""1 can Spam"", ""1 egg"", ""1/4 c. milk""]","[""Cut Spam in about 6 or 8 slices."", ""Roll in flour."", ""Beat egg and milk."", ""Dip the floured Spam into egg mixture, then back in the flour."", ""Be sure and put a thick coating on Spam."", ""Fry in skillet as you would chicken fry.""]",www.cookbooks.com/Recipe-Details.aspx?id=942650,Gathered,"[""egg"", ""milk""]"
843428,Strawberry Rhubarb Conserve,"[""4 c. rhubarb, cut in pieces"", ""4 c. strawberries, cut in half"", ""7 c. sugar""]","[""Put together rhubarb pieces, strawberries and sugar into pot. Slowly bring to a boil and simmer until it becomes a jelly-like consistency (thick)."", ""Put conserve into jars, hot and sterilized. Wipe off jars before putting on lids that are hot."", ""Twist on tight and seal.""]",www.cookbooks.com/Recipe-Details.aspx?id=588138,Gathered,"[""rhubarb"", ""strawberries"", ""sugar""]"
843452,Party Cheese Ball,"[""2 (8 oz.) cream cheese"", ""2 Tbsp. chopped bell pepper"", ""2 Tbsp. chopped onion"", ""1/4 c. drained, crushed pineapple"", ""2 tsp. seasoned salt"", ""2 c. chopped pecans""]","[""Mix first 5 ingredients and 1 cup of the pecans."", ""Form in ball and roll in remaining pecans."", ""Chill several hours.""]",www.cookbooks.com/Recipe-Details.aspx?id=360915,Gathered,"[""cream cheese"", ""bell pepper"", ""onion"", ""pineapple"", ""salt"", ""pecans""]"
843474,Almost Snickers,"[""1/2 gal. ice cream"", ""1 large box instant pudding"", ""1 c. reduced fat peanut butter"", ""2 c. lite Cool Whip""]","[""Mix and spread in 9 x 13 pan. Freeze.""]",www.cookbooks.com/Recipe-Details.aspx?id=136568,Gathered,"[""cream"", ""peanut butter""]"
843517,Homemade Ice Cream(No Eggs)  ,"[""2 c. sugar"", ""2 large or 1 small Pet milk"", ""2 1/2 c. milk"", ""2 Tbsp. vanilla"", ""2/3 tsp. salt""]","[""Mix well and freeze in ice cream freezer!""]",www.cookbooks.com/Recipe-Details.aspx?id=909866,Gathered,"[""sugar"", ""milk"", ""milk"", ""vanilla"", ""salt""]"
843530,Heavenly Eggs,"[""1/4 c. mayonnaise"", ""1 tsp. vinegar"", ""1 tsp. mustard"", ""1/8 tsp. salt""]","[""For 6 eggs:"", ""Halve hard-cooked eggs lengthwise."", ""Remove yolks and mash with desired combination of seasonings."", ""Refill whites. For color, put a little paprika on top.""]",www.cookbooks.com/Recipe-Details.aspx?id=191214,Gathered,"[""mayonnaise"", ""vinegar"", ""mustard"", ""salt""]"
843580,Shrimp Spread,"[""1 (8 oz.) pkg. cream cheese"", ""1 small can shrimp"", ""1 Tbsp. celery"", ""1 Tbsp. onion"", ""1 Tbsp. lemon juice""]","[""Soften cream cheese."", ""Smash shrimp with fork."", ""Cut celery and onion in very small pieces and add to cream cheese."", ""Mix with fork, then add lemon juice."", ""Form in ball.""]",www.cookbooks.com/Recipe-Details.aspx?id=861086,Gathered,"[""cream cheese"", ""shrimp"", ""celery"", ""onion"", ""lemon juice""]"
843608,Pineapple-Cream Cheese,"[""softened cream cheese"", ""1 small can crushed pineapple, drained""]","[""Mix and serve on breads, crackers, etc.""]",www.cookbooks.com/Recipe-Details.aspx?id=346754,Gathered,"[""cream cheese"", ""pineapple""]"
843620,Pralines,"[""2 c. sugar"", ""1 tsp. salt"", ""1 c. buttermilk"", ""2 tsp. vanilla"", ""2 Tbsp. butter"", ""2 c. pecans""]","[""Combine in a large pot and cook over medium heat until it forms a soft ball (in cold water)."", ""Stir constantly."", ""Remove from heat and add vanilla, butter and pecans."", ""Drop on waxed paper.""]",www.cookbooks.com/Recipe-Details.aspx?id=1018676,Gathered,"[""sugar"", ""salt"", ""buttermilk"", ""vanilla"", ""butter"", ""pecans""]"
843621,Cheese Ball,"[""2 (8 oz.) cream cheese"", ""4 oz. shredded cheddar cheese"", ""1 small jar dried chipped beef"", ""1 pkg. Hidden Valley Ranch dressing""]","[""Chop up the chipped beef."", ""Mix all ingredients together with hands and form into a ball.""]",www.cookbooks.com/Recipe-Details.aspx?id=65403,Gathered,"[""cream cheese"", ""cheddar cheese"", ""beef""]"
843686,Creamy Cole Slaw,"[""4 c. shredded cabbage"", ""1/2 c. sour cream"", ""1 tsp. Worcestershire sauce"", ""2 tsp. lemon juice"", ""salt to taste"", ""pepper to taste""]","[""Combine all ingredients; toss, cover and chill.""]",www.cookbooks.com/Recipe-Details.aspx?id=885862,Gathered,"[""cabbage"", ""sour cream"", ""Worcestershire sauce"", ""lemon juice"", ""salt"", ""pepper""]"
843688,Steak Potatoes,"[""6 large to medium potatoes"", ""seasoned salt"", ""1 stick butter""]","[""Bake potatoes in the microwave until cooked."", ""Remove when done."", ""Slice in wedges."", ""Melt butter in a skillet."", ""Add seasoned salt to taste."", ""Saute potatoes in skillet until crust forms. Remove and serve warm."", ""Serves 4 to 6.""]",www.cookbooks.com/Recipe-Details.aspx?id=507530,Gathered,"[""potatoes"", ""salt"", ""butter""]"
843693,Shrimp Dip,"[""2 large cream cheese"", ""8 ounce mayonnaise"", ""1 Tbsp worcestershire sauce"", ""2 tsp lemon juice"", ""4 Tbsp chopped onion"", ""2 cans small shrimp, drained""]","[""Mix all ingredients together."", ""Chill and serve."", ""Great on crackers.""]",www.cookbooks.com/Recipe-Details.aspx?id=4253,Gathered,"[""cream cheese"", ""mayonnaise"", ""worcestershire sauce"", ""lemon juice"", ""onion"", ""shrimp""]"
843752,Ants On A Log,"[""bunch celery"", ""cream cheese"", ""raisins""]","[""Cut off the top of the bunch of celery."", ""Cut off the bottom too."", ""Pull apart the celery."", ""Wash the celery under cold water. Fill each \""log\"" with cream cheese."", ""Put a few raisins on top of the cream cheese."", ""Cut up the logs and serve.""]",www.cookbooks.com/Recipe-Details.aspx?id=1082779,Gathered,"[""celery"", ""cream cheese"", ""raisins""]"
843898,Hot Jelly Spread(Must Prepare 24 Hours In Advance)  ,"[""1 jar apple jelly"", ""1 jar pineapple preserves"", ""1 jar horseradish, well drained (squeeze water out with a fork in a colander)"", ""2 Tbsp. dry mustard"", ""8 oz. cream cheese""]","[""Mix all ingredients, except cream cheese, thoroughly and let blend for 24 hours before using."", ""Serve over cream cheese brick with crackers of choice."", ""I like Triscuits.""]",www.cookbooks.com/Recipe-Details.aspx?id=844979,Gathered,"[""apple jelly"", ""pineapple"", ""horseradish"", ""mustard"", ""cream cheese""]"
843921,Pineapple-Pear Salad,"[""4 to 6 pineapple slices"", ""2 to 3 pears, cut in half""]","[""Place pineapple slices on bed of lettuce; add pear half."", ""Fill center of pear with cottage cheese, mayonnaise or something of your choice."", ""Sprinkle with finely chopped nuts.""]",www.cookbooks.com/Recipe-Details.aspx?id=305548,Gathered,"[""pineapple""]"
844036,Low-Fat Banana Milkshake,"[""1 banana"", ""1 c. skim milk"", ""1 c. fat-free ice cream"", ""2 Tbsp. sugar""]","[""Blend in blender; process until smooth."", ""Serve.""]",www.cookbooks.com/Recipe-Details.aspx?id=248865,Gathered,"[""banana"", ""milk"", ""cream"", ""sugar""]"
844057,Morning Shake,"[""1 c. skim milk"", ""1 c. sliced banana"", ""3 Tbsp. frozen orange juice concentrate"", ""1/2 tsp. pure vanilla extract""]","[""In the container of an electric blender, place milk, banana, orange juice and vanilla."", ""Cover and whirl until smooth."", ""Serve at once."", ""Yield:"", ""2 portions (about 2 cups).""]",www.cookbooks.com/Recipe-Details.aspx?id=287914,Gathered,"[""milk"", ""banana"", ""orange juice"", ""vanilla""]"
